WEO Country Group Code,WEO Subject Code,Country Group Name,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,Estimates Start After
119,PNFUELW,Major advanced economies (G7),Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PINDUW,Major advanced economies (G7),Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,POILAPSP,Major advanced economies (G7),"Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel","The APSP denotes an equally weighted average of three crude oil spot prices West Texas Intermediate ( WTI ), Dated Brent ( Brent ), and Dubai Fateh ( Dubai ). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the  headline  oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.",U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,POILBRE,Major advanced economies (G7),"Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,POILDUB,Major advanced economies (G7),"Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,POILWTI,Major advanced economies (G7),"Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PNRGW,Major advanced economies (G7),"Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,POILAPSPW,Major advanced economies (G7),"Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh","The APSP denotes an equally weighted average of three crude oil spot prices West Texas Intermediate ( WTI ), Dated Brent ( Brent ), and Dubai Fateh ( Dubai ). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the  headline  oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.","Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PNGASW,Major advanced economies (G7),"Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PNGASEU,Major advanced economies (G7),"Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PNGASJP,Major advanced economies (G7),"Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PNGASUS,Major advanced economies (G7),"Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PCOALW,Major advanced economies (G7),Commodity Coal Price Index includes Australian and South African Coal,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PCOALAU,Major advanced economies (G7),"Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PCOALSA,Major advanced economies (G7),"Coal, South African export price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PFANDBW,Major advanced economies (G7),Commodity Food and Beverage Price Index includes Food and Beverage Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PFOODW,Major advanced economies (G7),"Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PCEREW,Major advanced economies (G7),"Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PWHEAMT,Major advanced economies (G7),"Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PMAIZMT,Major advanced economies (G7),"Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PRICENPQ,Major advanced economies (G7),"Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PBARL,Major advanced economies (G7),"Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PVOILW,Major advanced economies (G7),"Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PSOYB,Major advanced economies (G7),"Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PSMEA,Major advanced economies (G7),"Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PSOIL,Major advanced economies (G7),"Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PROIL,Major advanced economies (G7),"Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PPOIL,Major advanced economies (G7),"Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PSUNO,Major advanced economies (G7),"Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,POLVOIL,Major advanced economies (G7),"Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PFISH,Major advanced economies (G7),"Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PGNUTS,Major advanced economies (G7),"Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PMEATW,Major advanced economies (G7),"Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PBEEF,Major advanced economies (G7),"Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PLAMB,Major advanced economies (G7),"Lamb, frozen carcass Smithfield London, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PPORK,Major advanced economies (G7),"Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PPOULT,Major advanced economies (G7),"Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PSEAFW,Major advanced economies (G7),Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PSALM,Major advanced economies (G7),"Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PSHRI,Major advanced economies (G7),"Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PSUGAW,Major advanced economies (G7),"Commodity Sugar Index includes European, Free market, and U.S. Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PSUGAISA,Major advanced economies (G7),"Sugar, Free Market, Coffee Sugar and Cocoa Exchange (CSCE) contract no.11 nearest future position, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PSUGAUSA,Major advanced economies (G7),"Sugar, U.S. import price, contract no.14 nearest futures position, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PBANSOP,Major advanced economies (G7),"Bananas, Central American and Ecuador, FOB U.S. Ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PORANG,Major advanced economies (G7),"Oranges, miscellaneous oranges French import price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PBEVEW,Major advanced economies (G7),"Commodity Beverage Price Index includes Coffee, Tea, and Cocoa",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PCOFFW,Major advanced economies (G7),Commodity Coffee Price Index includes Other Mild Arabicas and Robusta,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PCOFFOTM,Major advanced economies (G7),"Coffee, Other Mild Arabicas, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PCOFFROB,Major advanced economies (G7),"Coffee, Robusta, International Coffee Organization New York cash price, ex-dock New York, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PCOCO,Major advanced economies (G7),"Cocoa beans, International Cocoa Organization cash price, CIF US and European ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PTEA,Major advanced economies (G7),"Tea, Mombasa, Kenya, Auction Price, US cents per kilogram",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PRAWMW,Major advanced economies (G7),"Commodity Agricultural Raw Materials Index includes Timber, Cotton, Wool, Rubber, and Hides Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PTIMBW,Major advanced economies (G7),Commodity Timber Index includes Hardwood and Softwood Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PHARDW,Major advanced economies (G7),Commodity Hardwood Price Index includes Hardwood Logs and Hardwood Sawn Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PLOGSK,Major advanced economies (G7),"Hard Logs, Best quality Malaysian meranti, import price Japan, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PSAWMAL,Major advanced economies (G7),"Hard Sawnwood, Dark Red Meranti, select and better quality, C&F U.K port, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PSOFTW,Major advanced economies (G7),Commodity Softwood Index includes Softwood Sawn and Softwood Logs Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PLOGORE,Major advanced economies (G7),"Soft Logs, Average Export price from the U.S. for Douglas Fir, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PSAWORE,Major advanced economies (G7),"Soft Sawnwood, average export price of Douglas Fir, U.S. Price, US$ per cubic meter",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PCOTTIND,Major advanced economies (G7),"Cotton, Cotton Outlook `A Index`, Middling 1-3/32 inch staple, CIF Liverpool, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PWOOLW,Major advanced economies (G7),Commodity Wool Index includes Coarse and Fine Wool Price Indices,,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PWOOLF,Major advanced economies (G7),"Wool, fine, 19 micron, Australian Wool Exchange spot quote, US cents per kilogram",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PWOOLC,Major advanced economies (G7),"Wool, coarse, 23 micron, Australian Wool Exchange spot quote, US cents per kilogram",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PRUBB,Major advanced economies (G7),"Rubber, No.1 Rubber Smoked Sheet, FOB Maylaysian/Singapore, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PHIDE,Major advanced economies (G7),"Hides, Heavy native steers, over 53 pounds, wholesale dealer`s price, US cents per pound",,U.S. cents,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PMETAW,Major advanced economies (G7),"Commodity Metals Price Index includes Copper, Aluminum, Iron Ore, Tin, Nickel, Zinc, Lead, and Uranium Price Indices",,"Index, 2016=100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PCOPP,Major advanced economies (G7),"Copper, grade A cathode, LME spot price, CIF European ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PALUM,Major advanced economies (G7),"Aluminum, 99.5% minimum purity, LME spot price, CIF UK ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PIORECR,Major advanced economies (G7),"Iron Ore, China import Iron Ore Fines 62% FE spot (CFR Tianjin port) US$ per metric ton",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PTIN,Major advanced economies (G7),"Tin, standard grade, LME spot price, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PNICK,Major advanced economies (G7),"Nickel, melting grade, LME spot price, CIF European ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PZINC,Major advanced economies (G7),"Zinc, high grade 98% pure, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PLEAD,Major advanced economies (G7),"Lead, 99.97% pure, LME spot price, CIF European Ports, US$ per metric tonne",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PURAN,Major advanced economies (G7),"Uranium, u3o8 restricted price, Nuexco exchange spot, US$ per pound",,U.S. dollars,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,NGDP_RPCH,Other advanced economies (Advanced economies excluding G7 and euro area),"Gross domestic product, constant prices",,Percent change,,,3.756,4.203,2.15,3.967,6.586,4.333,5.529,6.52,5.461,4.628,4.33,3.75,3.963,4.218,6.161,5.281,4.851,4.657,1.019,5.527,5.876,2.17,3.927,2.793,5.26,4.156,4.847,5.171,1.82,-0.858,5.977,3.447,2.219,2.546,2.998,2.341,2.608,3.124,2.763,1.981,-1.639,5.414,2.647,1.761,2.231,2.315,2.332,2.242,2.268,
123,NGDP_RPCHMK,Other advanced economies (Advanced economies excluding G7 and euro area),"Gross domestic product, constant prices",,Percent change (market exchange rates),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,NGDPD,Other advanced economies (Advanced economies excluding G7 and euro area),"Gross domestic product, current prices",,U.S. dollars,Billions,,775.275,790.861,785.665,784.098,821.926,819.464,999.433,"1,230.30","1,450.50","1,577.61","1,817.34","1,930.55","2,059.90","2,033.36","2,283.41","2,691.56","2,870.20","2,781.22","2,510.23","2,688.62","2,777.61","2,695.04","2,930.94","3,377.28","3,858.13","4,254.15","4,608.19","5,270.24","5,569.65","5,121.13","5,896.38","6,736.59","6,790.07","7,020.26","7,150.13","6,578.72","6,711.97","7,213.69","7,590.74","7,454.55","7,404.60","8,537.90","8,545.95","8,859.43","9,185.87","9,563.90","9,951.11","10,352.41","10,783.15",
123,PPPGDP,Other advanced economies (Advanced economies excluding G7 and euro area),"Gross domestic product, current prices",,Purchasing power parity; international dollars,Billions,,763.448,870.164,942.923,"1,016.75","1,122.11","1,207.24","1,297.83","1,413.81","1,541.34","1,674.77","1,810.84","1,938.33","2,059.31","2,194.78","2,378.36","2,700.67","2,882.10","3,068.44","3,129.33","3,345.36","3,622.56","3,798.24","4,006.20","4,198.54","4,535.70","4,870.88","5,262.62","5,682.08","5,895.39","5,879.41","6,296.78","6,646.22","6,859.83","7,197.04","7,440.07","7,694.74","8,008.93","8,394.00","8,832.29","9,167.50","9,104.77","10,025.77","11,004.73","11,612.59","12,131.92","12,647.90","13,183.56","13,723.61","14,299.04",
123,NGDP_D,Other advanced economies (Advanced economies excluding G7 and euro area),"Gross domestic product, deflator",,"Index, 2000=100",,,25.768,29.447,33.274,37.138,44.046,49.92,52.9,55.844,59.372,63.204,67.356,71.159,73.822,76.544,79.379,82.349,85.07,87.424,89.593,89.813,91.917,93.793,95.077,96.284,98.217,100,101.749,104.524,107.384,109.005,111.17,112.973,114.28,115.708,116.946,118.992,120.209,122.406,124.316,125.423,126.765,131.582,138.44,142.23,145.108,148.034,150.818,153.629,156.553,
123,NGDPRPPPPC,Other advanced economies (Advanced economies excluding G7 and euro area),"Gross domestic product per capita, constant prices",,Purchasing power parity; 2017 international dollar,Units,,"17,160.60","17,619.24","17,736.85","18,174.32","19,138.80","19,768.93","20,627.93","21,691.64","22,586.54","23,360.40","24,070.97","24,595.22","25,247.52","25,987.60","27,262.84","27,955.48","28,985.00","30,037.56","30,053.46","31,443.54","32,988.14","33,496.30","34,559.79","35,308.94","36,921.62","38,211.87","39,725.36","41,402.06","41,708.97","40,943.26","42,992.63","44,079.82","44,666.64","45,458.47","46,444.39","47,131.58","47,973.29","49,148.89","50,153.07","50,784.51","49,652.35","52,322.27","53,551.81","54,171.46","55,140.68","56,173.31","57,241.61","58,326.51","59,401.44",
